p,r,mipo
319069,1,0:10 23:62 24:1 
319093,1,0:2 23:5 24:1 
319097,1,0:3 23:178 24:1 
319117,1,0:2 23:130 24:1 
319127,1,0:5 23:114 24:1 
319129,1,0:11 23:115 24:1 
319133,1,0:2 23:139 24:1 
319147,1,0:2 23:28 24:1 
319159,1,0:3 23:5 24:1 
319169,1,0:3 23:33 24:1 
319183,1,0:3 23:79 24:1 
319201,1,0:23 23:8 24:1 
319211,1,0:2 23:80 24:1 
319223,1,0:5 23:75 24:1 
319237,1,0:2 23:42 24:1 
319259,1,0:2 23:317 24:1 
319279,1,0:3 23:14 24:1 
319289,1,0:3 23:74 24:1 
319313,1,0:5 23:23 24:1 
319321,1,0:17 23:23 24:1 
319327,1,0:3 23:22 24:1 
319339,1,0:2 23:27 24:1 
319343,1,0:5 23:90 24:1 
319351,1,0:6 23:90 24:1 
319357,1,0:2 23:174 24:1 
319387,1,0:2 23:50 24:1 
319391,1,0:13 23:34 24:1 
319399,1,0:6 23:21 24:1 
319411,1,0:2 23:19 24:1 
319427,1,0:2 23:141 24:1 
319433,1,0:3 23:47 24:1 
319439,1,0:7 23:20 24:1 
319441,1,0:7 23:31 24:1 
319453,1,0:2 23:26 24:1 
319469,1,0:2 23:89 24:1 
319477,1,0:2 23:166 24:1 
319483,1,0:2 23:15 24:1 
319489,1,0:23 23:83 24:1 
319499,1,0:2 23:61 24:1 
319511,1,0:11 23:37 24:1 
319519,1,0:3 23:107 24:1 
319541,1,0:2 23:8 24:1 
319547,1,0:2 23:46 24:1 
319567,1,0:5 23:18 24:1 
319577,1,0:3 23:192 24:1 
319589,1,0:2 23:24 24:1 
319591,1,0:3 23:34 24:1 
319601,1,0:3 23:68 24:1 
319607,1,0:5 23:4 24:1 
319639,1,0:3 23:8 24:1 
319673,1,0:3 23:104 24:1 
319679,1,0:17 23:216 24:1 
319681,1,0:7 23:37 24:1 
319687,1,0:3 23:15 24:1 
319691,1,0:10 23:51 24:1 
319699,1,0:2 23:46 24:1 
319727,1,0:5 23:4 24:1 
319729,1,0:13 23:1 24:1 
319733,1,0:2 23:78 24:1 
319747,1,0:2 23:56 24:1 
319757,1,0:2 23:56 24:1 
319763,1,0:2 23:13 24:1 
319811,1,0:2 23:138 24:1 
319817,1,0:3 23:108 24:1 
319819,1,0:3 23:47 24:1 
319829,1,0:2 23:15 24:1 
319831,1,0:13 23:40 24:1 
319849,1,0:11 23:50 24:1 
319883,1,0:2 23:63 24:1 
319897,1,0:11 23:87 24:1 
319901,1,0:2 23:15 24:1 
319919,1,0:13 23:132 24:1 
319927,1,0:3 23:6 24:1 
319931,1,0:6 23:22 24:1 
319937,1,0:3 23:24 24:1 
319967,1,0:5 23:20 24:1 
319973,1,0:2 23:15 24:1 
319981,1,0:17 23:23 24:1 
319993,1,0:5 23:13 24:1 
320009,1,0:3 23:8 24:1 
320011,1,0:2 23:65 24:1 
320027,1,0:2 23:60 24:1 
320039,1,0:11 23:38 24:1 
320041,1,0:13 23:7 24:1 
320053,1,0:2 23:42 24:1 
320057,1,0:3 23:166 24:1 
320063,1,0:5 23:3 24:1 
320081,1,0:6 23:183 24:1 
320083,1,0:3 23:47 24:1 
320101,1,0:6 23:18 24:1 
320107,1,0:2 23:39 24:1 
320113,1,0:5 23:8 24:1 
320119,1,0:3 23:28 24:1 
320141,1,0:3 23:2 24:1 
320143,1,0:3 23:17 24:1 
320149,1,0:2 23:79 24:1 
320153,1,0:3 23:21 24:1 
320179,1,0:2 23:15 24:1 
320209,1,0:11 23:115 24:1 
320213,1,0:2 23:59 24:1 
320219,1,0:6 23:27 24:1 
320237,1,0:3 23:15 24:1 
320239,1,0:3 23:36 24:1 
320267,1,0:2 23:49 24:1 
320269,1,0:6 23:72 24:1 
320273,1,0:3 23:20 24:1 
320291,1,0:2 23:48 24:1 
320293,1,0:11 23:37 24:1 
320303,1,0:5 23:26 24:1 
320317,1,0:5 23:19 24:1 
320329,1,0:19 23:44 24:1 
320339,1,0:2 23:376 24:1 
320377,1,0:5 23:29 24:1 
320387,1,0:2 23:24 24:1 
320389,1,0:2 23:9 24:1 
320401,1,0:23 23:1 24:1 
320417,1,0:3 23:29 24:1 
320431,1,0:12 23:70 24:1 
320449,1,0:7 23:149 24:1 
320471,1,0:13 23:27 24:1 
320477,1,0:2 23:26 24:1 
320483,1,0:2 23:29 24:1 
320513,1,0:3 23:27 24:1 
320521,1,0:7 23:25 24:1 
320533,1,0:5 23:43 24:1 
320539,1,0:2 23:80 24:1 
320561,1,0:3 23:18 24:1 
320563,1,0:3 23:37 24:1 
320591,1,0:17 23:7 24:1 
320609,1,0:3 23:54 24:1 
320611,1,0:2 23:44 24:1 
320627,1,0:2 23:40 24:1 
320647,1,0:3 23:91 24:1 
320657,1,0:3 23:3 24:1 
320659,1,0:2 23:6 24:1 
320669,1,0:2 23:24 24:1 
320687,1,0:5 23:29 24:1 
320693,1,0:2 23:41 24:1 
320699,1,0:2 23:68 24:1 
320713,1,0:5 23:8 24:1 
320741,1,0:2 23:4 24:1 
320759,1,0:17 23:7 24:1 
320767,1,0:3 23:5 24:1 
320791,1,0:3 23:3 24:1 
320821,1,0:2 23:10 24:1 
320833,1,0:5 23:4 24:1 
320839,1,0:6 23:3 24:1 
320843,1,0:2 23:66 24:1 
320851,1,0:3 23:13 24:1 
320861,1,0:2 23:59 24:1 
320867,1,0:2 23:79 24:1 
320899,1,0:2 23:1 24:1 
320911,1,0:3 23:2 24:1 
320923,1,0:2 23:4 24:1 
320927,1,0:5 23:7 24:1 
320939,1,0:2 23:28 24:1 
320941,1,0:6 23:73 24:1 
320953,1,0:7 23:2 24:1 
321007,1,0:3 23:87 24:1 
321017,1,0:3 23:29 24:1 
321031,1,0:3 23:36 24:1 
321037,1,0:2 23:32 24:1 
321047,1,0:5 23:13 24:1 
321053,1,0:2 23:207 24:1 
321073,1,0:10 23:54 24:1 
321077,1,0:2 23:190 24:1 
321091,1,0:2 23:5 24:1 
321109,1,0:2 23:6 24:1 
321143,1,0:5 23:278 24:1 
321163,1,0:2 23:36 24:1 
321169,1,0:11 23:33 24:1 
321187,1,0:3 23:186 24:1 
321193,1,0:5 23:42 24:1 
321199,1,0:3 23:100 24:1 
321203,1,0:2 23:26 24:1 
321221,1,0:2 23:8 24:1 
321227,1,0:2 23:174 24:1 
321239,1,0:7 23:64 24:1 
321247,1,0:6 23:8 24:1 
321289,1,0:7 23:7 24:1 
321301,1,0:2 23:7 24:1 
321311,1,0:17 23:15 24:1 
321313,1,0:7 23:20 24:1 
321319,1,0:3 23:1 24:1 
321323,1,0:2 23:119 24:1 
321329,1,0:3 23:3 24:1 
321331,1,0:3 23:38 24:1 
321341,1,0:2 23:31 24:1 
321359,1,0:11 23:30 24:1 
321367,1,0:3 23:35 24:1 
321371,1,0:6 23:81 24:1 
321383,1,0:5 23:48 24:1 
321397,1,0:2 23:13 24:1 
321403,1,0:11 23:58 24:1 
321413,1,0:2 23:16 24:1 
321427,1,0:3 23:54 24:1 
321443,1,0:2 23:6 24:1 
321449,1,0:3 23:22 24:1 
321467,1,0:2 23:158 24:1 
321469,1,0:13 23:2 24:1 
321509,1,0:2 23:130 24:1 
321547,1,0:7 23:161 24:1 
321553,1,0:13 23:10 24:1 
321569,1,0:3 23:8 24:1 
321571,1,0:3 23:40 24:1 
321577,1,0:5 23:35 24:1 
321593,1,0:3 23:35 24:1 
321611,1,0:6 23:126 24:1 
321617,1,0:3 23:11 24:1 
321619,1,0:11 23:1 24:1 
321631,1,0:6 23:38 24:1 
321647,1,0:5 23:33 24:1 
321661,1,0:2 23:36 24:1 
321679,1,0:3 23:19 24:1 
321707,1,0:2 23:8 24:1 
321709,1,0:2 23:13 24:1 
321721,1,0:19 23:22 24:1 
321733,1,0:5 23:22 24:1 
321743,1,0:5 23:36 24:1 
321751,1,0:3 23:22 24:1 
321757,1,0:2 23:197 24:1 
321779,1,0:2 23:14 24:1 
321799,1,0:6 23:87 24:1 
321817,1,0:5 23:69 24:1 
321821,1,0:2 23:37 24:1 
321823,1,0:3 23:64 24:1 
321829,1,0:2 23:37 24:1 
321833,1,0:5 23:43 24:1 
321847,1,0:3 23:19 24:1 
321851,1,0:6 23:66 24:1 
321889,1,0:19 23:74 24:1 
321901,1,0:2 23:14 24:1 
321911,1,0:13 23:3 24:1 
321947,1,0:2 23:87 24:1 
321949,1,0:2 23:225 24:1 
321961,1,0:7 23:20 24:1 
321983,1,0:5 23:52 24:1 
321991,1,0:6 23:18 24:1 
322001,1,0:3 23:20 24:1 
322009,1,0:11 23:137 24:1 
322013,1,0:2 23:60 24:1 
322037,1,0:2 23:6 24:1 
322039,1,0:3 23:35 24:1 
322051,1,0:2 23:41 24:1 
322057,1,0:10 23:89 24:1 
322067,1,0:2 23:58 24:1 
322073,1,0:3 23:31 24:1 
322079,1,0:7 23:95 24:1 
322093,1,0:5 23:55 24:1 
322097,1,0:3 23:72 24:1 
322109,1,0:2 23:66 24:1 
322111,1,0:19 23:33 24:1 
322139,1,0:2 23:25 24:1 
322169,1,0:3 23:11 24:1 
322171,1,0:3 23:17 24:1 
322193,1,0:3 23:46 24:1 
322213,1,0:2 23:24 24:1 
322229,1,0:2 23:125 24:1 
322237,1,0:2 23:9 24:1 
322243,1,0:2 23:162 24:1 
322247,1,0:5 23:79 24:1 
322249,1,0:17 23:30 24:1 
322261,1,0:6 23:21 24:1 
322271,1,0:11 23:147 24:1 
322319,1,0:7 23:23 24:1 
322327,1,0:5 23:50 24:1 
322339,1,0:2 23:7 24:1 
322349,1,0:2 23:34 24:1 
322351,1,0:3 23:57 24:1 
322397,1,0:2 23:159 24:1 
322403,1,0:2 23:138 24:1 
322409,1,0:3 23:2 24:1 
322417,1,0:5 23:91 24:1 
322429,1,0:2 23:49 24:1 
322433,1,0:7 23:90 24:1 
322459,1,0:10 23:34 24:1 
322463,1,0:7 23:108 24:1 
322501,1,0:2 23:7 24:1 
322513,1,0:5 23:137 24:1 
322519,1,0:3 23:15 24:1 
322523,1,0:2 23:38 24:1 
322537,1,0:7 23:72 24:1 
322549,1,0:2 23:24 24:1 
322559,1,0:29 23:39 24:1 
322571,1,0:2 23:101 24:1 
322573,1,0:2 23:49 24:1 
322583,1,0:5 23:11 24:1 
322589,1,0:2 23:107 24:1 
322591,1,0:6 23:36 24:1 
322607,1,0:5 23:102 24:1 
322613,1,0:2 23:51 24:1 
322627,1,0:2 23:20 24:1 
322631,1,0:7 23:230 24:1 
322633,1,0:5 23:96 24:1 
322649,1,0:3 23:47 24:1 
322669,1,0:2 23:34 24:1 
322709,1,0:2 23:109 24:1 
322727,1,0:5 23:79 24:1 
322747,1,0:2 23:27 24:1 
322757,1,0:2 23:16 24:1 
322769,1,0:3 23:34 24:1 
322771,1,0:2 23:47 24:1 
322781,1,0:3 23:28 24:1 
322783,1,0:5 23:36 24:1 
322807,1,0:5 23:117 24:1 
322849,1,0:11 23:23 24:1 
322859,1,0:2 23:8 24:1 
322871,1,0:17 23:12 24:1 
322877,1,0:2 23:110 24:1 
322891,1,0:3 23:21 24:1 
322901,1,0:2 23:42 24:1 
322919,1,0:7 23:214 24:1 
322921,1,0:17 23:54 24:1 
322939,1,0:2 23:44 24:1 
322951,1,0:3 23:39 24:1 
322963,1,0:2 23:101 24:1 
322969,1,0:7 23:67 24:1 
322997,1,0:2 23:35 24:1 
322999,1,0:51 23:15 24:1 
323003,1,0:2 23:51 24:1 
323009,1,0:3 23:30 24:1 
323027,1,0:2 23:63 24:1 
323053,1,0:2 23:5 24:1 
323077,1,0:5 23:15 24:1 
323083,1,0:2 23:36 24:1 
323087,1,0:5 23:20 24:1 
323093,1,0:3 23:40 24:1 
323101,1,0:10 23:61 24:1 
323123,1,0:2 23:127 24:1 
323131,1,0:2 23:101 24:1 
323137,1,0:5 23:14 24:1 
323149,1,0:2 23:14 24:1 
323201,1,0:3 23:39 24:1 
323207,1,0:5 23:121 24:1 
323233,1,0:5 23:34 24:1 
323243,1,0:2 23:21 24:1 
323249,1,0:3 23:58 24:1 
323251,1,0:10 23:20 24:1 
323273,1,0:3 23:141 24:1 
323333,1,0:2 23:31 24:1 
323339,1,0:2 23:20 24:1 
323341,1,0:2 23:2 24:1 
323359,1,0:3 23:24 24:1 
323369,1,0:3 23:123 24:1 
323371,1,0:2 23:20 24:1 
323377,1,0:5 23:11 24:1 
323381,1,0:2 23:2 24:1 
323383,1,0:3 23:35 24:1 
323413,1,0:5 23:43 24:1 
323419,1,0:3 23:18 24:1 
323441,1,0:6 23:9 24:1 
323443,1,0:5 23:24 24:1 
323467,1,0:2 23:54 24:1 
323471,1,0:13 23:29 24:1 
323473,1,0:5 23:30 24:1 
323507,1,0:2 23:19 24:1 
323509,1,0:11 23:28 24:1 
323537,1,0:3 23:43 24:1 
323549,1,0:2 23:21 24:1 
323567,1,0:5 23:17 24:1 
323579,1,0:6 23:11 24:1 
323581,1,0:2 23:2 24:1 
323591,1,0:7 23:6 24:1 
323597,1,0:3 23:20 24:1 
323599,1,0:6 23:163 24:1 
323623,1,0:3 23:23 24:1 
323641,1,0:13 23:22 24:1 
323647,1,0:3 23:94 24:1 
323651,1,0:10 23:56 24:1 
323699,1,0:2 23:20 24:1 
323707,1,0:2 23:80 24:1 
323711,1,0:13 23:97 24:1 
323717,1,0:2 23:14 24:1 
323759,1,0:7 23:5 24:1 
323767,1,0:5 23:14 24:1 
323789,1,0:2 23:58 24:1 
323797,1,0:2 23:33 24:1 
323801,1,0:3 23:54 24:1 
323803,1,0:2 23:18 24:1 
323819,1,0:2 23:75 24:1 
323837,1,0:2 23:23 24:1 
323879,1,0:17 23:17 24:1 
323899,1,0:2 23:31 24:1 
323903,1,0:5 23:5 24:1 
323923,1,0:3 23:50 24:1 
323927,1,0:5 23:81 24:1 
323933,1,0:2 23:4 24:1 
323951,1,0:22 23:200 24:1 
323957,1,0:2 23:98 24:1 
323987,1,0:2 23:6 24:1 
324011,1,0:2 23:254 24:1 
324031,1,0:6 23:3 24:1 
324053,1,0:2 23:10 24:1 
324067,1,0:2 23:23 24:1 
324073,1,0:5 23:4 24:1 
324089,1,0:3 23:60 24:1 
324097,1,0:10 23:4 24:1 
324101,1,0:2 23:71 24:1 
324113,1,0:3 23:70 24:1 
324119,1,0:11 23:39 24:1 
324131,1,0:6 23:114 24:1 
324143,1,0:5 23:29 24:1 
324151,1,0:3 23:28 24:1 
324161,1,0:3 23:128 24:1 
324179,1,0:6 23:38 24:1 
324199,1,0:6 23:60 24:1 
324209,1,0:3 23:14 24:1 
324211,1,0:2 23:27 24:1 
324217,1,0:7 23:89 24:1 
324223,1,0:3 23:51 24:1 
324239,1,0:11 23:70 24:1 
324251,1,0:6 23:36 24:1 
324293,1,0:2 23:12 24:1 
324299,1,0:2 23:51 24:1 
324301,1,0:6 23:99 24:1 
324319,1,0:15 23:115 24:1 
324329,1,0:3 23:36 24:1 
324341,1,0:2 23:19 24:1 
324361,1,0:13 23:7 24:1 
324391,1,0:6 23:1 24:1 
324397,1,0:6 23:5 24:1 
324403,1,0:2 23:59 24:1 
324419,1,0:2 23:74 24:1 
324427,1,0:2 23:30 24:1 
324431,1,0:7 23:60 24:1 
324437,1,0:2 23:23 24:1 
324439,1,0:6 23:12 24:1 
324449,1,0:3 23:150 24:1 
324451,1,0:2 23:30 24:1 
324469,1,0:2 23:4 24:1 
324473,1,0:3 23:108 24:1 
324491,1,0:2 23:68 24:1 
324497,1,0:3 23:20 24:1 
324503,1,0:5 23:69 24:1 
324517,1,0:6 23:75 24:1 
324523,1,0:2 23:23 24:1 
324529,1,0:11 23:389 24:1 
324557,1,0:2 23:42 24:1 
324587,1,0:2 23:71 24:1 
324589,1,0:7 23:49 24:1 
324593,1,0:3 23:72 24:1 
324617,1,0:3 23:190 24:1 
324619,1,0:2 23:11 24:1 
324637,1,0:17 23:30 24:1 
324641,1,0:3 23:31 24:1 
324647,1,0:5 23:21 24:1 
324661,1,0:2 23:21 24:1 
324673,1,0:7 23:36 24:1 
324689,1,0:3 23:32 24:1 
324697,1,0:5 23:12 24:1 
324707,1,0:2 23:291 24:1 
324733,1,0:5 23:18 24:1 
324743,1,0:5 23:51 24:1 
324757,1,0:2 23:31 24:1 
324763,1,0:2 23:34 24:1 
324773,1,0:2 23:33 24:1 
324781,1,0:2 23:16 24:1 
324791,1,0:11 23:6 24:1 
324799,1,0:3 23:84 24:1 
324809,1,0:3 23:208 24:1 
324811,1,0:10 23:24 24:1 
324839,1,0:7 23:122 24:1 
324847,1,0:3 23:40 24:1 
324869,1,0:2 23:131 24:1 
324871,1,0:3 23:44 24:1 
324889,1,0:7 23:3 24:1 
324893,1,0:2 23:47 24:1 
324901,1,0:7 23:17 24:1 
324931,1,0:14 23:88 24:1 
324941,1,0:2 23:110 24:1 
324949,1,0:2 23:23 24:1 
324953,1,0:3 23:210 24:1 
324977,1,0:3 23:40 24:1 
324979,1,0:2 23:25 24:1 
324983,1,0:5 23:10 24:1 
324991,1,0:3 23:30 24:1 
324997,1,0:2 23:6 24:1 
325001,1,0:3 23:21 24:1 
325009,1,0:7 23:21 24:1 
325019,1,0:2 23:2 24:1 
325021,1,0:6 23:21 24:1 
325027,1,0:2 23:13 24:1 
325043,1,0:2 23:88 24:1 
325051,1,0:10 23:3 24:1 
325063,1,0:3 23:14 24:1 
325079,1,0:17 23:26 24:1 
325081,1,0:19 23:45 24:1 
325093,1,0:5 23:12 24:1 
325133,1,0:2 23:18 24:1 
325153,1,0:5 23:78 24:1 
325163,1,0:2 23:75 24:1 
325181,1,0:3 23:20 24:1 
325187,1,0:2 23:7 24:1 
325189,1,0:6 23:35 24:1 
325201,1,0:11 23:22 24:1 
325217,1,0:3 23:1 24:1 
325219,1,0:2 23:2 24:1 
325229,1,0:2 23:82 24:1 
325231,1,0:11 23:50 24:1 
325249,1,0:39 23:95 24:1 
325271,1,0:7 23:48 24:1 
325301,1,0:2 23:172 24:1 
325307,1,0:2 23:22 24:1 
325309,1,0:2 23:12 24:1 
325319,1,0:7 23:18 24:1 
325333,1,0:5 23:32 24:1 
325343,1,0:5 23:14 24:1 
325349,1,0:2 23:67 24:1 
325379,1,0:2 23:94 24:1 
325411,1,0:7 23:21 24:1 
325421,1,0:2 23:10 24:1 
325439,1,0:7 23:96 24:1 
325447,1,0:3 23:19 24:1 
325453,1,0:2 23:19 24:1 
325459,1,0:7 23:27 24:1 
325463,1,0:5 23:194 24:1 
325477,1,0:2 23:214 24:1 
325487,1,0:7 23:59 24:1 
325513,1,0:5 23:226 24:1 
325517,1,0:3 23:25 24:1 
325537,1,0:5 23:93 24:1 
325541,1,0:2 23:1 24:1 
325543,1,0:6 23:42 24:1 
325571,1,0:2 23:153 24:1 
325597,1,0:6 23:75 24:1 
325607,1,0:5 23:44 24:1 
325627,1,0:3 23:105 24:1 
325631,1,0:11 23:97 24:1 
325643,1,0:2 23:28 24:1 
325667,1,0:2 23:23 24:1 
325673,1,0:3 23:111 24:1 
325681,1,0:7 23:14 24:1 
325691,1,0:6 23:11 24:1 
325693,1,0:2 23:13 24:1 
325697,1,0:3 23:46 24:1 
325709,1,0:2 23:79 24:1 
325723,1,0:2 23:52 24:1 
325729,1,0:14 23:4 24:1 
325747,1,0:2 23:18 24:1 
325751,1,0:17 23:6 24:1 
325753,1,0:5 23:20 24:1 
325769,1,0:3 23:34 24:1 
325777,1,0:5 23:45 24:1 
325781,1,0:2 23:80 24:1 
325783,1,0:3 23:22 24:1 
325807,1,0:5 23:40 24:1 
325813,1,0:2 23:45 24:1 
325849,1,0:7 23:159 24:1 
325861,1,0:2 23:30 24:1 
325877,1,0:2 23:36 24:1 
325883,1,0:2 23:123 24:1 
325889,1,0:3 23:13 24:1 
325891,1,0:3 23:23 24:1 
325901,1,0:3 23:14 24:1 
325921,1,0:23 23:80 24:1 
325939,1,0:10 23:42 24:1 
325943,1,0:5 23:20 24:1 
325951,1,0:3 23:19 24:1 
325957,1,0:2 23:37 24:1 
325987,1,0:3 23:45 24:1 
325993,1,0:10 23:1 24:1 
325999,1,0:3 23:57 24:1 
326023,1,0:3 23:24 24:1 
326057,1,0:3 23:45 24:1 
326063,1,0:5 23:42 24:1 
326083,1,0:2 23:26 24:1 
326087,1,0:5 23:28 24:1 
326099,1,0:2 23:4 24:1 
326101,1,0:7 23:62 24:1 
326113,1,0:10 23:40 24:1 
326119,1,0:3 23:39 24:1 
326141,1,0:2 23:51 24:1 
326143,1,0:5 23:27 24:1 
326147,1,0:2 23:103 24:1 
326149,1,0:6 23:64 24:1 
326153,1,0:3 23:33 24:1 
326159,1,0:7 23:53 24:1 
326171,1,0:6 23:13 24:1 
326189,1,0:2 23:48 24:1 
326203,1,0:3 23:6 24:1 
326219,1,0:2 23:69 24:1 
326251,1,0:3 23:90 24:1 
326257,1,0:15 23:20 24:1 
326309,1,0:2 23:5 24:1 
326323,1,0:2 23:48 24:1 
326351,1,0:7 23:63 24:1 
326353,1,0:7 23:6 24:1 
326369,1,0:3 23:32 24:1 
326437,1,0:2 23:8 24:1 
326441,1,0:3 23:16 24:1 
326449,1,0:11 23:67 24:1 
326467,1,0:2 23:70 24:1 
326479,1,0:6 23:30 24:1 
326497,1,0:5 23:96 24:1 
326503,1,0:3 23:68 24:1 
326537,1,0:3 23:33 24:1 
326539,1,0:2 23:47 24:1 
326549,1,0:2 23:9 24:1 
326561,1,0:3 23:76 24:1 
326563,1,0:3 23:36 24:1 
326567,1,0:5 23:45 24:1 
326581,1,0:7 23:16 24:1 
326593,1,0:5 23:129 24:1 
326597,1,0:2 23:14 24:1 
326609,1,0:3 23:309 24:1 
326611,1,0:2 23:219 24:1 
326617,1,0:5 23:64 24:1 
326633,1,0:3 23:138 24:1 
326657,1,0:3 23:112 24:1 
326659,1,0:2 23:76 24:1 
326663,1,0:5 23:51 24:1 
326681,1,0:3 23:2 24:1 
326687,1,0:5 23:143 24:1 
326693,1,0:2 23:57 24:1 
326701,1,0:13 23:27 24:1 
326707,1,0:2 23:177 24:1 
326737,1,0:5 23:53 24:1 
326741,1,0:2 23:47 24:1 
326773,1,0:2 23:219 24:1 
326779,1,0:2 23:14 24:1 
326831,1,0:13 23:40 24:1 
326863,1,0:11 23:29 24:1 
326867,1,0:2 23:113 24:1 
326869,1,0:6 23:25 24:1 
326873,1,0:3 23:11 24:1 
326881,1,0:31 23:14 24:1 
326903,1,0:5 23:33 24:1 
326923,1,0:2 23:4 24:1 
326939,1,0:2 23:40 24:1 
326941,1,0:19 23:1 24:1 
326947,1,0:2 23:18 24:1 
326951,1,0:14 23:58 24:1 
326983,1,0:3 23:66 24:1 
326993,1,0:3 23:50 24:1 
326999,1,0:7 23:101 24:1 
327001,1,0:7 23:52 24:1 
327007,1,0:3 23:52 24:1 
327011,1,0:2 23:28 24:1 
327017,1,0:3 23:147 24:1 
327023,1,0:5 23:40 24:1 
327059,1,0:2 23:55 24:1 
327071,1,0:19 23:224 24:1 
327079,1,0:3 23:5 24:1 
327127,1,0:13 23:27 24:1 
327133,1,0:14 23:77 24:1 
327163,1,0:2 23:21 24:1 
327179,1,0:2 23:5 24:1 
327193,1,0:5 23:16 24:1 
327203,1,0:2 23:9 24:1 
327209,1,0:3 23:64 24:1 
327211,1,0:3 23:25 24:1 
327247,1,0:3 23:87 24:1 
327251,1,0:6 23:11 24:1 
327263,1,0:10 23:35 24:1 
327277,1,0:2 23:2 24:1 
327289,1,0:17 23:43 24:1 
327307,1,0:2 23:19 24:1 
327311,1,0:19 23:9 24:1 
327317,1,0:2 23:65 24:1 
327319,1,0:3 23:50 24:1 
327331,1,0:2 23:2 24:1 
327337,1,0:5 23:15 24:1 
327343,1,0:5 23:80 24:1 
327347,1,0:2 23:184 24:1 
327401,1,0:3 23:57 24:1 
327407,1,0:5 23:27 24:1 
327409,1,0:7 23:17 24:1 
327419,1,0:2 23:34 24:1 
327421,1,0:2 23:29 24:1 
327433,1,0:13 23:94 24:1 
327443,1,0:2 23:48 24:1 
327463,1,0:5 23:24 24:1 
327469,1,0:10 23:2 24:1 
327473,1,0:3 23:27 24:1 
327479,1,0:22 23:2 24:1 
327491,1,0:2 23:26 24:1 
327493,1,0:2 23:15 24:1 
327499,1,0:2 23:23 24:1 
327511,1,0:3 23:119 24:1 
327517,1,0:5 23:16 24:1 
327529,1,0:7 23:17 24:1 
327553,1,0:5 23:13 24:1 
327557,1,0:2 23:17 24:1 
327559,1,0:12 23:15 24:1 
327571,1,0:12 23:5 24:1 
327581,1,0:2 23:19 24:1 
327583,1,0:3 23:26 24:1 
327599,1,0:19 23:24 24:1 
327619,1,0:3 23:8 24:1 
327629,1,0:2 23:84 24:1 
327647,1,0:5 23:33 24:1 
327661,1,0:6 23:15 24:1 
327667,1,0:2 23:5 24:1 
327673,1,0:5 23:108 24:1 
327689,1,0:3 23:15 24:1 
327707,1,0:2 23:36 24:1 
327721,1,0:23 23:17 24:1 
327737,1,0:3 23:10 24:1 
327739,1,0:2 23:8 24:1 
327757,1,0:2 23:31 24:1 
327779,1,0:2 23:88 24:1 
327797,1,0:2 23:64 24:1 
327799,1,0:6 23:19 24:1 
327809,1,0:3 23:18 24:1 
327823,1,0:11 23:28 24:1 
327827,1,0:2 23:65 24:1 
327829,1,0:2 23:10 24:1 
327839,1,0:7 23:17 24:1 
327851,1,0:2 23:2 24:1 
327853,1,0:2 23:62 24:1 
327869,1,0:2 23:21 24:1 
327871,1,0:3 23:8 24:1 
327881,1,0:3 23:40 24:1 
327889,1,0:17 23:19 24:1 
327917,1,0:2 23:79 24:1 
327923,1,0:2 23:100 24:1 
327941,1,0:2 23:53 24:1 
327953,1,0:3 23:18 24:1 
327967,1,0:3 23:16 24:1 
327979,1,0:2 23:63 24:1 
327983,1,0:5 23:23 24:1 
328007,1,0:5 23:54 24:1 
328037,1,0:2 23:63 24:1 
328043,1,0:2 23:76 24:1 
328051,1,0:2 23:58 24:1 
328061,1,0:2 23:7 24:1 
328063,1,0:19 23:80 24:1 
328067,1,0:2 23:31 24:1 
328093,1,0:2 23:4 24:1 
328103,1,0:5 23:14 24:1 
328109,1,0:2 23:35 24:1 
328121,1,0:3 23:23 24:1 
328127,1,0:5 23:28 24:1 
328129,1,0:11 23:202 24:1 
328171,1,0:2 23:13 24:1 
328177,1,0:7 23:15 24:1 
328213,1,0:2 23:13 24:1 
328243,1,0:3 23:1 24:1 
328249,1,0:7 23:2 24:1 
328271,1,0:11 23:41 24:1 
328277,1,0:3 23:65 24:1 
328283,1,0:2 23:54 24:1 
328291,1,0:10 23:13 24:1 
328303,1,0:6 23:23 24:1 
328327,1,0:3 23:31 24:1 
328331,1,0:2 23:9 24:1 
328333,1,0:2 23:40 24:1 
328343,1,0:5 23:53 24:1 
328357,1,0:11 23:4 24:1 
328373,1,0:2 23:10 24:1 
328379,1,0:2 23:105 24:1 
328381,1,0:6 23:13 24:1 
328397,1,0:2 23:76 24:1 
328411,1,0:3 23:9 24:1 
328421,1,0:2 23:35 24:1 
328429,1,0:2 23:1 24:1 
328439,1,0:11 23:206 24:1 
328481,1,0:3 23:10 24:1 
328511,1,0:17 23:55 24:1 
328513,1,0:5 23:5 24:1 
328519,1,0:3 23:27 24:1 
328543,1,0:3 23:3 24:1 
328579,1,0:2 23:20 24:1 
328589,1,0:2 23:44 24:1 
328591,1,0:7 23:27 24:1 
328619,1,0:2 23:105 24:1 
328621,1,0:6 23:10 24:1 
328633,1,0:5 23:8 24:1 
328637,1,0:3 23:5 24:1 
328639,1,0:6 23:40 24:1 
328651,1,0:13 23:2 24:1 
328667,1,0:2 23:68 24:1 
328687,1,0:5 23:13 24:1 
328709,1,0:2 23:8 24:1 
328721,1,0:6 23:52 24:1 
328753,1,0:7 23:111 24:1 
328777,1,0:10 23:71 24:1 
