p,r,mipo
37993,1,0:116 19:1 20:1 
37997,1,0:127 19:1 20:1 
38011,1,0:319 19:1 20:1 
38039,1,0:257 19:1 20:1 
38047,1,0:6 19:1 20:1 
38053,1,0:117 19:1 20:1 
38069,1,0:85 19:1 20:1 
38083,1,0:109 19:1 20:1 
38113,1,0:173 19:1 20:1 
38119,1,0:55 19:1 20:1 
38149,1,0:73 19:1 20:1 
38153,1,0:291 19:1 20:1 
38167,1,0:97 19:1 20:1 
38177,1,0:65 19:1 20:1 
38183,1,0:39 19:1 20:1 
38189,1,0:3 19:1 20:1 
38197,1,0:20 19:1 20:1 
38201,1,0:48 19:1 20:1 
38219,1,0:73 19:1 20:1 
38231,1,0:133 19:1 20:1 
38237,1,0:120 19:1 20:1 
38239,1,0:42 19:1 20:1 
38261,1,0:3 19:1 20:1 
38273,1,0:155 19:1 20:1 
38281,1,0:94 19:1 20:1 
38287,1,0:124 19:1 20:1 
38299,1,0:429 19:1 20:1 
38303,1,0:483 19:1 20:1 
38317,1,0:18 19:1 20:1 
38321,1,0:30 19:1 20:1 
38327,1,0:84 19:1 20:1 
38329,1,0:52 19:1 20:1 
38333,1,0:22 19:1 20:1 
38351,1,0:146 19:1 20:1 
38371,1,0:10 19:1 20:1 
38377,1,0:159 19:1 20:1 
38393,1,0:58 19:1 20:1 
38431,1,0:186 19:1 20:1 
38447,1,0:61 19:1 20:1 
38449,1,0:35 19:1 20:1 
38453,1,0:182 19:1 20:1 
38459,1,0:58 19:1 20:1 
38461,1,0:58 19:1 20:1 
38501,1,0:56 19:1 20:1 
38543,1,0:31 19:1 20:1 
38557,1,0:15 19:1 20:1 
38561,1,0:17 19:1 20:1 
38567,1,0:33 19:1 20:1 
38569,1,0:92 19:1 20:1 
38593,1,0:335 19:1 20:1 
38603,1,0:240 19:1 20:1 
38609,1,0:77 19:1 20:1 
38611,1,0:77 19:1 20:1 
38629,1,0:2 19:1 20:1 
38639,1,0:177 19:1 20:1 
38651,1,0:21 19:1 20:1 
38653,1,0:32 19:1 20:1 
38669,1,0:89 19:1 20:1 
38671,1,0:47 19:1 20:1 
38677,1,0:207 19:1 20:1 
38693,1,0:14 19:1 20:1 
38699,1,0:17 19:1 20:1 
38707,1,0:86 19:1 20:1 
38711,1,0:127 19:1 20:1 
38713,1,0:56 19:1 20:1 
38723,1,0:80 19:1 20:1 
38729,1,0:97 19:1 20:1 
38737,1,0:17 19:1 20:1 
38747,1,0:18 19:1 20:1 
38749,1,0:162 19:1 20:1 
38767,1,0:41 19:1 20:1 
38783,1,0:116 19:1 20:1 
38791,1,0:6 19:1 20:1 
38803,1,0:75 19:1 20:1 
38821,1,0:30 19:1 20:1 
38833,1,0:262 19:1 20:1 
38839,1,0:136 19:1 20:1 
38851,1,0:165 19:1 20:1 
38861,1,0:98 19:1 20:1 
38867,1,0:17 19:1 20:1 
38873,1,0:99 19:1 20:1 
38891,1,0:255 19:1 20:1 
38903,1,0:60 19:1 20:1 
38917,1,0:20 19:1 20:1 
38921,1,0:92 19:1 20:1 
38923,1,0:35 19:1 20:1 
38933,1,0:30 19:1 20:1 
38953,1,0:175 19:1 20:1 
38959,1,0:58 19:1 20:1 
38971,1,0:109 19:1 20:1 
38977,1,0:146 19:1 20:1 
38993,1,0:58 19:1 20:1 
39019,1,0:79 19:1 20:1 
39023,1,0:90 19:1 20:1 
39041,1,0:11 19:1 20:1 
39043,1,0:45 19:1 20:1 
39047,1,0:60 19:1 20:1 
39079,1,0:307 19:1 20:1 
39089,1,0:110 19:1 20:1 
39097,1,0:62 19:1 20:1 
39103,1,0:107 19:1 20:1 
39107,1,0:50 19:1 20:1 
39113,1,0:140 19:1 20:1 
39119,1,0:114 19:1 20:1 
39133,1,0:116 19:1 20:1 
39139,1,0:145 19:1 20:1 
39157,1,0:7 19:1 20:1 
39161,1,0:95 19:1 20:1 
39163,1,0:5 19:1 20:1 
39181,1,0:132 19:1 20:1 
39191,1,0:34 19:1 20:1 
39199,1,0:701 19:1 20:1 
39209,1,0:115 19:1 20:1 
39217,1,0:63 19:1 20:1 
39227,1,0:226 19:1 20:1 
39229,1,0:65 19:1 20:1 
39233,1,0:69 19:1 20:1 
39239,1,0:63 19:1 20:1 
39241,1,0:47 19:1 20:1 
39251,1,0:6 19:1 20:1 
39293,1,0:53 19:1 20:1 
39301,1,0:35 19:1 20:1 
39313,1,0:149 19:1 20:1 
39317,1,0:20 19:1 20:1 
39323,1,0:207 19:1 20:1 
39341,1,0:108 19:1 20:1 
39343,1,0:26 19:1 20:1 
39359,1,0:167 19:1 20:1 
39367,1,0:24 19:1 20:1 
39371,1,0:200 19:1 20:1 
39373,1,0:226 19:1 20:1 
39383,1,0:197 19:1 20:1 
39397,1,0:89 19:1 20:1 
39409,1,0:29 19:1 20:1 
39419,1,0:146 19:1 20:1 
39439,1,0:579 19:1 20:1 
39443,1,0:450 19:1 20:1 
39451,1,0:14 19:1 20:1 
39461,1,0:222 19:1 20:1 
39499,1,0:67 19:1 20:1 
39503,1,0:51 19:1 20:1 
39509,1,0:67 19:1 20:1 
39511,1,0:148 19:1 20:1 
39521,1,0:66 19:1 20:1 
39541,1,0:119 19:1 20:1 
39551,1,0:266 19:1 20:1 
39563,1,0:258 19:1 20:1 
39569,1,0:111 19:1 20:1 
39581,1,0:86 19:1 20:1 
39607,1,0:12 19:1 20:1 
39619,1,0:127 19:1 20:1 
39623,1,0:154 19:1 20:1 
39631,1,0:449 19:1 20:1 
39659,1,0:106 19:1 20:1 
39667,1,0:71 19:1 20:1 
39671,1,0:107 19:1 20:1 
39679,1,0:51 19:1 20:1 
39703,1,0:12 19:1 20:1 
39709,1,0:105 19:1 20:1 
39719,1,0:17 19:1 20:1 
39727,1,0:260 19:1 20:1 
39733,1,0:310 19:1 20:1 
39749,1,0:72 19:1 20:1 
39761,1,0:158 19:1 20:1 
39769,1,0:62 19:1 20:1 
39779,1,0:30 19:1 20:1 
39791,1,0:31 19:1 20:1 
39799,1,0:23 19:1 20:1 
39821,1,0:35 19:1 20:1 
39827,1,0:115 19:1 20:1 
39829,1,0:72 19:1 20:1 
39839,1,0:28 19:1 20:1 
39841,1,0:46 19:1 20:1 
39847,1,0:332 19:1 20:1 
39857,1,0:156 19:1 20:1 
39863,1,0:141 19:1 20:1 
39869,1,0:2 19:1 20:1 
39877,1,0:107 19:1 20:1 
39883,1,0:7 19:1 20:1 
39887,1,0:67 19:1 20:1 
39901,1,0:162 19:1 20:1 
39929,1,0:12 19:1 20:1 
39937,1,0:20 19:1 20:1 
39953,1,0:59 19:1 20:1 
39971,1,0:40 19:1 20:1 
39979,1,0:60 19:1 20:1 
39983,1,0:92 19:1 20:1 
39989,1,0:17 19:1 20:1 
40009,1,0:447 19:1 20:1 
40013,1,0:285 19:1 20:1 
40031,1,0:141 19:1 20:1 
40037,1,0:30 19:1 20:1 
40039,1,0:48 19:1 20:1 
40063,1,0:3 19:1 20:1 
40087,1,0:21 19:1 20:1 
40093,1,0:170 19:1 20:1 
40099,1,0:72 19:1 20:1 
40111,1,0:130 19:1 20:1 
40123,1,0:88 19:1 20:1 
40127,1,0:287 19:1 20:1 
40129,1,0:142 19:1 20:1 
40151,1,0:13 19:1 20:1 
40153,1,0:120 19:1 20:1 
40163,1,0:8 19:1 20:1 
40169,1,0:83 19:1 20:1 
40177,1,0:97 19:1 20:1 
40189,1,0:30 19:1 20:1 
40193,1,0:45 19:1 20:1 
40213,1,0:87 19:1 20:1 
40231,1,0:71 19:1 20:1 
40237,1,0:161 19:1 20:1 
40241,1,0:104 19:1 20:1 
40253,1,0:8 19:1 20:1 
40277,1,0:62 19:1 20:1 
40283,1,0:72 19:1 20:1 
40289,1,0:120 19:1 20:1 
40343,1,0:14 19:1 20:1 
40351,1,0:92 19:1 20:1 
40357,1,0:88 19:1 20:1 
40361,1,0:198 19:1 20:1 
40387,1,0:30 19:1 20:1 
40423,1,0:80 19:1 20:1 
40427,1,0:174 19:1 20:1 
40429,1,0:167 19:1 20:1 
40433,1,0:74 19:1 20:1 
40459,1,0:108 19:1 20:1 
40471,1,0:6 19:1 20:1 
40483,1,0:72 19:1 20:1 
40487,1,0:60 19:1 20:1 
40493,1,0:180 19:1 20:1 
40499,1,0:110 19:1 20:1 
40507,1,0:62 19:1 20:1 
40519,1,0:92 19:1 20:1 
40529,1,0:321 19:1 20:1 
40531,1,0:258 19:1 20:1 
40543,1,0:54 19:1 20:1 
40559,1,0:136 19:1 20:1 
40577,1,0:48 19:1 20:1 
40583,1,0:29 19:1 20:1 
40591,1,0:129 19:1 20:1 
40597,1,0:46 19:1 20:1 
40609,1,0:62 19:1 20:1 
40627,1,0:265 19:1 20:1 
40637,1,0:31 19:1 20:1 
40639,1,0:78 19:1 20:1 
40693,1,0:86 19:1 20:1 
40697,1,0:19 19:1 20:1 
40699,1,0:2 19:1 20:1 
40709,1,0:38 19:1 20:1 
40739,1,0:123 19:1 20:1 
40751,1,0:138 19:1 20:1 
40759,1,0:105 19:1 20:1 
40763,1,0:264 19:1 20:1 
40771,1,0:41 19:1 20:1 
40787,1,0:15 19:1 20:1 
40801,1,0:35 19:1 20:1 
40813,1,0:2 19:1 20:1 
40819,1,0:114 19:1 20:1 
40823,1,0:199 19:1 20:1 
40829,1,0:57 19:1 20:1 
40841,1,0:241 19:1 20:1 
40847,1,0:20 19:1 20:1 
40849,1,0:318 19:1 20:1 
40853,1,0:14 19:1 20:1 
40867,1,0:3 19:1 20:1 
40879,1,0:84 19:1 20:1 
40883,1,0:14 19:1 20:1 
40897,1,0:103 19:1 20:1 
40903,1,0:24 19:1 20:1 
40927,1,0:124 19:1 20:1 
40933,1,0:245 19:1 20:1 
40939,1,0:227 19:1 20:1 
40949,1,0:97 19:1 20:1 
40961,1,0:74 19:1 20:1 
40973,1,0:89 19:1 20:1 
40993,1,0:11 19:1 20:1 
41011,1,0:2 19:1 20:1 
41017,1,0:94 19:1 20:1 
41023,1,0:6 19:1 20:1 
41039,1,0:43 19:1 20:1 
41047,1,0:13 19:1 20:1 
41051,1,0:120 19:1 20:1 
41057,1,0:35 19:1 20:1 
41077,1,0:172 19:1 20:1 
41081,1,0:14 19:1 20:1 
41113,1,0:307 19:1 20:1 
41117,1,0:11 19:1 20:1 
41131,1,0:189 19:1 20:1 
41141,1,0:128 19:1 20:1 
41143,1,0:24 19:1 20:1 
41149,1,0:40 19:1 20:1 
41161,1,0:257 19:1 20:1 
41177,1,0:23 19:1 20:1 
41179,1,0:434 19:1 20:1 
41183,1,0:253 19:1 20:1 
41189,1,0:79 19:1 20:1 
41201,1,0:143 19:1 20:1 
41203,1,0:270 19:1 20:1 
41213,1,0:18 19:1 20:1 
41221,1,0:182 19:1 20:1 
41227,1,0:116 19:1 20:1 
41231,1,0:33 19:1 20:1 
41233,1,0:7 19:1 20:1 
41243,1,0:306 19:1 20:1 
41257,1,0:57 19:1 20:1 
41263,1,0:80 19:1 20:1 
41269,1,0:117 19:1 20:1 
41281,1,0:109 19:1 20:1 
41299,1,0:141 19:1 20:1 
41333,1,0:12 19:1 20:1 
41341,1,0:113 19:1 20:1 
41351,1,0:14 19:1 20:1 
41357,1,0:247 19:1 20:1 
41381,1,0:91 19:1 20:1 
41387,1,0:60 19:1 20:1 
41389,1,0:24 19:1 20:1 
41399,1,0:260 19:1 20:1 
41411,1,0:73 19:1 20:1 
41413,1,0:18 19:1 20:1 
41443,1,0:72 19:1 20:1 
41453,1,0:104 19:1 20:1 
41467,1,0:101 19:1 20:1 
41479,1,0:14 19:1 20:1 
41491,1,0:117 19:1 20:1 
41507,1,0:53 19:1 20:1 
41513,1,0:54 19:1 20:1 
41519,1,0:175 19:1 20:1 
41521,1,0:404 19:1 20:1 
41539,1,0:79 19:1 20:1 
41543,1,0:125 19:1 20:1 
41549,1,0:86 19:1 20:1 
41579,1,0:304 19:1 20:1 
41593,1,0:320 19:1 20:1 
41597,1,0:51 19:1 20:1 
41603,1,0:367 19:1 20:1 
41609,1,0:30 19:1 20:1 
41611,1,0:108 19:1 20:1 
41617,1,0:89 19:1 20:1 
41621,1,0:73 19:1 20:1 
41627,1,0:8 19:1 20:1 
41641,1,0:38 19:1 20:1 
41647,1,0:24 19:1 20:1 
41651,1,0:18 19:1 20:1 
41659,1,0:52 19:1 20:1 
41669,1,0:104 19:1 20:1 
41681,1,0:6 19:1 20:1 
41687,1,0:71 19:1 20:1 
41719,1,0:12 19:1 20:1 
41729,1,0:75 19:1 20:1 
41737,1,0:138 19:1 20:1 
41759,1,0:88 19:1 20:1 
41761,1,0:67 19:1 20:1 
41771,1,0:96 19:1 20:1 
41777,1,0:129 19:1 20:1 
41801,1,0:21 19:1 20:1 
41809,1,0:133 19:1 20:1 
41813,1,0:171 19:1 20:1 
41843,1,0:57 19:1 20:1 
41849,1,0:292 19:1 20:1 
41851,1,0:130 19:1 20:1 
41863,1,0:132 19:1 20:1 
41879,1,0:67 19:1 20:1 
41887,1,0:70 19:1 20:1 
41893,1,0:109 19:1 20:1 
41897,1,0:35 19:1 20:1 
41903,1,0:393 19:1 20:1 
41911,1,0:353 19:1 20:1 
41927,1,0:161 19:1 20:1 
41941,1,0:76 19:1 20:1 
41947,1,0:5 19:1 20:1 
41953,1,0:44 19:1 20:1 
41957,1,0:20 19:1 20:1 
41959,1,0:224 19:1 20:1 
41969,1,0:399 19:1 20:1 
41981,1,0:50 19:1 20:1 
41983,1,0:86 19:1 20:1 
41999,1,0:55 19:1 20:1 
42013,1,0:98 19:1 20:1 
42017,1,0:5 19:1 20:1 
42019,1,0:102 19:1 20:1 
42023,1,0:116 19:1 20:1 
42043,1,0:86 19:1 20:1 
42061,1,0:90 19:1 20:1 
42071,1,0:46 19:1 20:1 
42073,1,0:266 19:1 20:1 
42083,1,0:93 19:1 20:1 
42089,1,0:34 19:1 20:1 
42101,1,0:133 19:1 20:1 
42131,1,0:195 19:1 20:1 
42139,1,0:60 19:1 20:1 
42157,1,0:32 19:1 20:1 
42169,1,0:286 19:1 20:1 
42179,1,0:253 19:1 20:1 
42181,1,0:434 19:1 20:1 
42187,1,0:56 19:1 20:1 
42193,1,0:66 19:1 20:1 
42197,1,0:33 19:1 20:1 
42209,1,0:14 19:1 20:1 
42221,1,0:56 19:1 20:1 
42223,1,0:71 19:1 20:1 
42227,1,0:98 19:1 20:1 
42239,1,0:156 19:1 20:1 
42257,1,0:401 19:1 20:1 
42281,1,0:51 19:1 20:1 
42283,1,0:50 19:1 20:1 
42293,1,0:91 19:1 20:1 
42299,1,0:51 19:1 20:1 
42307,1,0:185 19:1 20:1 
42323,1,0:72 19:1 20:1 
42331,1,0:44 19:1 20:1 
42337,1,0:120 19:1 20:1 
42349,1,0:24 19:1 20:1 
42359,1,0:149 19:1 20:1 
42373,1,0:60 19:1 20:1 
42379,1,0:313 19:1 20:1 
42391,1,0:174 19:1 20:1 
42397,1,0:98 19:1 20:1 
42403,1,0:12 19:1 20:1 
42407,1,0:164 19:1 20:1 
42409,1,0:167 19:1 20:1 
42433,1,0:113 19:1 20:1 
42437,1,0:99 19:1 20:1 
42443,1,0:113 19:1 20:1 
42451,1,0:72 19:1 20:1 
42457,1,0:240 19:1 20:1 
42461,1,0:148 19:1 20:1 
42463,1,0:74 19:1 20:1 
42467,1,0:14 19:1 20:1 
42473,1,0:124 19:1 20:1 
42487,1,0:41 19:1 20:1 
42491,1,0:44 19:1 20:1 
42499,1,0:117 19:1 20:1 
42509,1,0:33 19:1 20:1 
42533,1,0:34 19:1 20:1 
42557,1,0:33 19:1 20:1 
42569,1,0:57 19:1 20:1 
42571,1,0:41 19:1 20:1 
42577,1,0:41 19:1 20:1 
42589,1,0:104 19:1 20:1 
42611,1,0:21 19:1 20:1 
42641,1,0:480 19:1 20:1 
42643,1,0:154 19:1 20:1 
42649,1,0:11 19:1 20:1 
42667,1,0:127 19:1 20:1 
42677,1,0:29 19:1 20:1 
42683,1,0:67 19:1 20:1 
42689,1,0:76 19:1 20:1 
42697,1,0:5 19:1 20:1 
42701,1,0:314 19:1 20:1 
42703,1,0:12 19:1 20:1 
42709,1,0:14 19:1 20:1 
42719,1,0:232 19:1 20:1 
42727,1,0:90 19:1 20:1 
42737,1,0:12 19:1 20:1 
42743,1,0:266 19:1 20:1 
42751,1,0:96 19:1 20:1 
42767,1,0:68 19:1 20:1 
42773,1,0:50 19:1 20:1 
42787,1,0:265 19:1 20:1 
42793,1,0:45 19:1 20:1 
42797,1,0:143 19:1 20:1 
42821,1,0:174 19:1 20:1 
42829,1,0:159 19:1 20:1 
42839,1,0:368 19:1 20:1 
42841,1,0:152 19:1 20:1 
42853,1,0:605 19:1 20:1 
42859,1,0:369 19:1 20:1 
42863,1,0:145 19:1 20:1 
42899,1,0:6 19:1 20:1 
42901,1,0:10 19:1 20:1 
42923,1,0:420 19:1 20:1 
42929,1,0:141 19:1 20:1 
42937,1,0:45 19:1 20:1 
42943,1,0:341 19:1 20:1 
42953,1,0:17 19:1 20:1 
42961,1,0:106 19:1 20:1 
42967,1,0:101 19:1 20:1 
42979,1,0:10 19:1 20:1 
42989,1,0:148 19:1 20:1 
43003,1,0:197 19:1 20:1 
43013,1,0:67 19:1 20:1 
43019,1,0:178 19:1 20:1 
43037,1,0:126 19:1 20:1 
43049,1,0:85 19:1 20:1 
43051,1,0:137 19:1 20:1 
43063,1,0:142 19:1 20:1 
43067,1,0:272 19:1 20:1 
43093,1,0:103 19:1 20:1 
43103,1,0:67 19:1 20:1 
43117,1,0:78 19:1 20:1 
43133,1,0:115 19:1 20:1 
43151,1,0:165 19:1 20:1 
43159,1,0:122 19:1 20:1 
43177,1,0:195 19:1 20:1 
43189,1,0:66 19:1 20:1 
43201,1,0:277 19:1 20:1 
43207,1,0:90 19:1 20:1 
43223,1,0:57 19:1 20:1 
43237,1,0:112 19:1 20:1 
43261,1,0:130 19:1 20:1 
43271,1,0:168 19:1 20:1 
43283,1,0:32 19:1 20:1 
43291,1,0:74 19:1 20:1 
43313,1,0:143 19:1 20:1 
43319,1,0:53 19:1 20:1 
43321,1,0:148 19:1 20:1 
43331,1,0:278 19:1 20:1 
43391,1,0:85 19:1 20:1 
43397,1,0:97 19:1 20:1 
43399,1,0:246 19:1 20:1 
43403,1,0:165 19:1 20:1 
43411,1,0:79 19:1 20:1 
43427,1,0:257 19:1 20:1 
43441,1,0:41 19:1 20:1 
43451,1,0:7 19:1 20:1 
43457,1,0:11 19:1 20:1 
43481,1,0:233 19:1 20:1 
43487,1,0:419 19:1 20:1 
43499,1,0:130 19:1 20:1 
43517,1,0:105 19:1 20:1 
43541,1,0:14 19:1 20:1 
43543,1,0:3 19:1 20:1 
43573,1,0:29 19:1 20:1 
43577,1,0:35 19:1 20:1 
43579,1,0:26 19:1 20:1 
43591,1,0:331 19:1 20:1 
43597,1,0:14 19:1 20:1 
43607,1,0:90 19:1 20:1 
43609,1,0:62 19:1 20:1 
43613,1,0:114 19:1 20:1 
43627,1,0:57 19:1 20:1 
43633,1,0:29 19:1 20:1 
43649,1,0:317 19:1 20:1 
43651,1,0:50 19:1 20:1 
43661,1,0:76 19:1 20:1 
43669,1,0:65 19:1 20:1 
43691,1,0:6 19:1 20:1 
43711,1,0:113 19:1 20:1 
43717,1,0:130 19:1 20:1 
43721,1,0:99 19:1 20:1 
43753,1,0:13 19:1 20:1 
43759,1,0:29 19:1 20:1 
43777,1,0:155 19:1 20:1 
43781,1,0:22 19:1 20:1 
43783,1,0:24 19:1 20:1 
43787,1,0:104 19:1 20:1 
43789,1,0:70 19:1 20:1 
43793,1,0:44 19:1 20:1 
43801,1,0:86 19:1 20:1 
43853,1,0:70 19:1 20:1 
43867,1,0:229 19:1 20:1 
43889,1,0:11 19:1 20:1 
43891,1,0:162 19:1 20:1 
43913,1,0:71 19:1 20:1 
43933,1,0:552 19:1 20:1 
43943,1,0:163 19:1 20:1 
43951,1,0:26 19:1 20:1 
43961,1,0:292 19:1 20:1 
43963,1,0:41 19:1 20:1 
43969,1,0:133 19:1 20:1 
43973,1,0:162 19:1 20:1 
43987,1,0:50 19:1 20:1 
43991,1,0:73 19:1 20:1 
43997,1,0:34 19:1 20:1 
44017,1,0:11 19:1 20:1 
44021,1,0:143 19:1 20:1 
44027,1,0:78 19:1 20:1 
44029,1,0:94 19:1 20:1 
44041,1,0:11 19:1 20:1 
44053,1,0:17 19:1 20:1 
44059,1,0:145 19:1 20:1 
44071,1,0:230 19:1 20:1 
44087,1,0:57 19:1 20:1 
44089,1,0:142 19:1 20:1 
44101,1,0:129 19:1 20:1 
44111,1,0:35 19:1 20:1 
44119,1,0:255 19:1 20:1 
44123,1,0:71 19:1 20:1 
44129,1,0:3 19:1 20:1 
44131,1,0:166 19:1 20:1 
44159,1,0:177 19:1 20:1 
44171,1,0:193 19:1 20:1 
44179,1,0:231 19:1 20:1 
44189,1,0:153 19:1 20:1 
44201,1,0:51 19:1 20:1 
44203,1,0:65 19:1 20:1 
44207,1,0:175 19:1 20:1 
44221,1,0:54 19:1 20:1 
44249,1,0:240 19:1 20:1 
44257,1,0:141 19:1 20:1 
44263,1,0:69 19:1 20:1 
44267,1,0:58 19:1 20:1 
44269,1,0:6 19:1 20:1 
44273,1,0:24 19:1 20:1 
44279,1,0:211 19:1 20:1 
44281,1,0:63 19:1 20:1 
44293,1,0:403 19:1 20:1 
44351,1,0:134 19:1 20:1 
44357,1,0:94 19:1 20:1 
44371,1,0:40 19:1 20:1 
44381,1,0:101 19:1 20:1 
44383,1,0:53 19:1 20:1 
44389,1,0:178 19:1 20:1 
44417,1,0:29 19:1 20:1 
44449,1,0:28 19:1 20:1 
44453,1,0:71 19:1 20:1 
44483,1,0:488 19:1 20:1 
44491,1,0:293 19:1 20:1 
44497,1,0:152 19:1 20:1 
44501,1,0:68 19:1 20:1 
44507,1,0:52 19:1 20:1 
44519,1,0:164 19:1 20:1 
44531,1,0:37 19:1 20:1 
44533,1,0:2 19:1 20:1 
44537,1,0:187 19:1 20:1 
44543,1,0:80 19:1 20:1 
44549,1,0:2 19:1 20:1 
44563,1,0:68 19:1 20:1 
44579,1,0:18 19:1 20:1 
44587,1,0:146 19:1 20:1 
44617,1,0:238 19:1 20:1 
44621,1,0:33 19:1 20:1 
44623,1,0:10 19:1 20:1 
44633,1,0:508 19:1 20:1 
44641,1,0:193 19:1 20:1 
44647,1,0:5 19:1 20:1 
44651,1,0:78 19:1 20:1 
44657,1,0:181 19:1 20:1 
44683,1,0:172 19:1 20:1 
44687,1,0:47 19:1 20:1 
44699,1,0:86 19:1 20:1 
44701,1,0:79 19:1 20:1 
44711,1,0:7 19:1 20:1 
44729,1,0:29 19:1 20:1 
44741,1,0:3 19:1 20:1 
44753,1,0:37 19:1 20:1 
44771,1,0:26 19:1 20:1 
44773,1,0:23 19:1 20:1 
44777,1,0:145 19:1 20:1 
44789,1,0:106 19:1 20:1 
44797,1,0:35 19:1 20:1 
44809,1,0:66 19:1 20:1 
44819,1,0:77 19:1 20:1 
44839,1,0:117 19:1 20:1 
44843,1,0:66 19:1 20:1 
44851,1,0:301 19:1 20:1 
44867,1,0:102 19:1 20:1 
44879,1,0:268 19:1 20:1 
44887,1,0:195 19:1 20:1 
44893,1,0:132 19:1 20:1 
44909,1,0:15 19:1 20:1 
44917,1,0:17 19:1 20:1 
44927,1,0:86 19:1 20:1 
44939,1,0:44 19:1 20:1 
44953,1,0:80 19:1 20:1 
44959,1,0:123 19:1 20:1 
44963,1,0:173 19:1 20:1 
44971,1,0:84 19:1 20:1 
44983,1,0:61 19:1 20:1 
44987,1,0:8 19:1 20:1 
45007,1,0:51 19:1 20:1 
45013,1,0:502 19:1 20:1 
45053,1,0:141 19:1 20:1 
45061,1,0:2 19:1 20:1 
45077,1,0:108 19:1 20:1 
45083,1,0:102 19:1 20:1 
45119,1,0:151 19:1 20:1 
45121,1,0:70 19:1 20:1 
45127,1,0:35 19:1 20:1 
45131,1,0:118 19:1 20:1 
45137,1,0:168 19:1 20:1 
45139,1,0:147 19:1 20:1 
45161,1,0:150 19:1 20:1 
45179,1,0:63 19:1 20:1 
45181,1,0:39 19:1 20:1 
45191,1,0:258 19:1 20:1 
45197,1,0:131 19:1 20:1 
45233,1,0:27 19:1 20:1 
45247,1,0:159 19:1 20:1 
45259,1,0:116 19:1 20:1 
45263,1,0:188 19:1 20:1 
45281,1,0:30 19:1 20:1 
45289,1,0:194 19:1 20:1 
45293,1,0:46 19:1 20:1 
45307,1,0:45 19:1 20:1 
45317,1,0:99 19:1 20:1 
45319,1,0:139 19:1 20:1 
45329,1,0:106 19:1 20:1 
45337,1,0:22 19:1 20:1 
45341,1,0:48 19:1 20:1 
45343,1,0:10 19:1 20:1 
45361,1,0:237 19:1 20:1 
45377,1,0:3 19:1 20:1 
45389,1,0:86 19:1 20:1 
45403,1,0:138 19:1 20:1 
45413,1,0:197 19:1 20:1 
45427,1,0:330 19:1 20:1 
45433,1,0:90 19:1 20:1 
45439,1,0:220 19:1 20:1 
45481,1,0:154 19:1 20:1 
45491,1,0:26 19:1 20:1 
45497,1,0:75 19:1 20:1 
45503,1,0:135 19:1 20:1 
45523,1,0:70 19:1 20:1 
45533,1,0:45 19:1 20:1 
45541,1,0:34 19:1 20:1 
45553,1,0:115 19:1 20:1 
45557,1,0:103 19:1 20:1 
45569,1,0:173 19:1 20:1 
45587,1,0:78 19:1 20:1 
45589,1,0:21 19:1 20:1 
45599,1,0:604 19:1 20:1 
45613,1,0:76 19:1 20:1 
45631,1,0:306 19:1 20:1 
45641,1,0:214 19:1 20:1 
45659,1,0:590 19:1 20:1 
45667,1,0:170 19:1 20:1 
45673,1,0:17 19:1 20:1 
45677,1,0:45 19:1 20:1 
45691,1,0:378 19:1 20:1 
45697,1,0:148 19:1 20:1 
45707,1,0:55 19:1 20:1 
45737,1,0:31 19:1 20:1 
45751,1,0:59 19:1 20:1 
45757,1,0:312 19:1 20:1 
45763,1,0:178 19:1 20:1 
45767,1,0:217 19:1 20:1 
45779,1,0:479 19:1 20:1 
45817,1,0:15 19:1 20:1 
45821,1,0:8 19:1 20:1 
45823,1,0:10 19:1 20:1 
45827,1,0:35 19:1 20:1 
45833,1,0:45 19:1 20:1 
45841,1,0:76 19:1 20:1 
45853,1,0:362 19:1 20:1 
45863,1,0:22 19:1 20:1 
45869,1,0:90 19:1 20:1 
45887,1,0:7 19:1 20:1 
45893,1,0:134 19:1 20:1 
45943,1,0:54 19:1 20:1 
45949,1,0:91 19:1 20:1 
45953,1,0:27 19:1 20:1 
45959,1,0:7 19:1 20:1 
45971,1,0:21 19:1 20:1 
45979,1,0:108 19:1 20:1 
45989,1,0:18 19:1 20:1 
46021,1,0:11 19:1 20:1 
46027,1,0:85 19:1 20:1 
46049,1,0:12 19:1 20:1 
46051,1,0:56 19:1 20:1 
46061,1,0:136 19:1 20:1 
46073,1,0:75 19:1 20:1 
46091,1,0:8 19:1 20:1 
46093,1,0:222 19:1 20:1 
46099,1,0:167 19:1 20:1 
46103,1,0:143 19:1 20:1 
46133,1,0:42 19:1 20:1 
46141,1,0:94 19:1 20:1 
46147,1,0:3 19:1 20:1 
46153,1,0:99 19:1 20:1 
46171,1,0:508 19:1 20:1 
46181,1,0:60 19:1 20:1 
46183,1,0:24 19:1 20:1 
46187,1,0:13 19:1 20:1 
46199,1,0:31 19:1 20:1 
46219,1,0:40 19:1 20:1 
46229,1,0:344 19:1 20:1 
46237,1,0:54 19:1 20:1 
46261,1,0:28 19:1 20:1 
46271,1,0:183 19:1 20:1 
46273,1,0:127 19:1 20:1 
46279,1,0:83 19:1 20:1 
46301,1,0:213 19:1 20:1 
46307,1,0:323 19:1 20:1 
46309,1,0:318 19:1 20:1 
46327,1,0:138 19:1 20:1 
46337,1,0:254 19:1 20:1 
